data\M001_035.wav	ئىمتىھان تۈگىشى بىلەن ئوقۇتقۇچىمدىن نەتىجەمنى سۈرۈشتە قىلدىم 
data\M001_036.wav	ئۇياش بولغاچقا بۇ مەسىلىنى بەك ئاددىي ئويلاپتۇ 
data\M001_037.wav	ساۋاقداشلار ياردەم قىلىپ قېپقالغان دەرسلىرىمنى تولۇقلىشىپ بەردى 
data\M001_038.wav	يولدا قاتناش توسۇلۇپ قالغانلىقى ئۈچۈن يولۇچىلار پويىزغا كېچىكىپ قالدى 
data\M001_039.wav	ئۇ تولىمۇ يۈرەكلىك قاقاس تاغ قاراڭغۇ ئورمانلاردا يول مېڭىشتىن قورقمايدۇ 
data\M001_041.wav	سەن بەك گەپ ئاڭلىماس بولۇۋالدىڭ دىققەت قىل داداڭدىن تاياق يەپ كەتمە يەنە 
data\M001_042.wav	قانداقلا بولمىسۇن يەنىلا ياشلار كۈچلۈك ئىكەن شۇنچە ئېغىر ئەپكەشنى دەس كۆتۈرۈپ ماڭدى 
data\M001_043.wav	ئۇ ھەقىقەتەن ئەخلاق پەزىلەتتىمۇ ئۆگىنىشىتىمۇ ئوخشاشلا مۇنەۋۋەر بولغان ئۈچتە ياخشى ئوقۇغۇچىدۇر 
data\M001_044.wav	ئازغىنا نەتىجە بولغان تەقدىردىمۇ ئۇنى مۇئەييەنلەشتۈرۈشىمىز لازىم 
data\M001_045.wav	قاتمۇقات نېلۇپەر گۈلىنىڭ ئۇيەر بۇ يېرىدە ئاق چېچەكلەر زىننەتلەپ تۇراتتى 
data\M001_046.wav	سىز تەكشۈرگەن ئەھۋالىڭىزنى كۆپچىلىككە تونۇشتۇرۇپ ئۆتۈڭ 
data\M001_047.wav	ئاپام يېقىندا خىزمىتىدىن يۆتكەلمەكچى 
data\M001_048.wav	بۇ پوتبول مۇسابىقىسىدە قارشى تەرەپ ئالدىن بىر توپ كىرگۈزدى 
data\M001_049.wav	مۇشۇ نەچچە كۈندىن بېرى ئۇ ئۆزىنى مەندىن قاچۇرۇپلا يۈرۈۋاتىدۇ 
data\M001_050.wav	ئۇنىڭ بۇنداق قىلىشى تامامەن ئۆز پىكرىنى يورغىلاتقانلىق 
data\M001_051.wav	چېگرىدىن ئۆتمەكچى بولغان دۈشمەنلەرنى چېگرا مۇداپىئە جەڭچىلىرى سېزىپ قالدى 
data\M001_052.wav	ئۇ ساۋاقداشلىرى بىلەن جاۋابىنى سېلىشتۇرغاندىن كېيىنلا ئون سوئالدىن ئۈچنى خاتا ئىشلىگەنلىكىنى بايقىدى 
data\M001_053.wav	مەن ئۇنىڭ ئىمتىھاندا جىددىيلىشىپ قوللىرىنىڭ تىترەۋاتقانلىقىنى سەزدىم 
data\M001_054.wav	ئۇنىڭ قارشىلىق كۆرسىتىش روھى خېلى كۈچلۈك زوراۋانلىققا ئەزەلدىن تىز پۈككەن ئەمەس 
data\M001_055.wav	مەكتەپكە بېرىشىمغا ئەپلىك بولۇشى ئۈچۈن ئاپام ماڭا بىر ۋېلىسىپت ئېلىپ بەردى 
data\M001_056.wav	ماڭا دېڭىز خۇددى يېڭى بىر ناخشىنى ئېيتقاندەك تۇيۇلدى 
data\M001_057.wav	ئۇچقۇچى پلانېرنى ھەيدەپ كۆك ئاسماندا پەرۋاز قىلماقتا 
data\M001_059.wav	دۈشمەننىڭ تاشيول بويلاپ قاچقىنى ئېنىق تېز قوغلايلى 
data\M001_060.wav	دۈشمەننىڭ ئۇشتۇمتۇت ھۇجۇم قىلىش سۇيىقەستى ئۈزۈل كېسىل بەربات بولدى 
data\M001_061.wav	ئۇ غەزەپلەنگەنلىكتىن ئورنىدىن تۇرۇپ كەتتى 
data\M001_062.wav	ۋۇ مۇئەللىم مول ئوقۇتۇش تەجرىبىسىگە ئىگە 
data\M001_063.wav	ئۆتكۈر خەنجەر ئۇدۇل دۈشمەننىڭ يۈرىكىگە سانجىلدى 
data\M001_064.wav	پېشقەدەم قىزىقچى بەنجاڭنى جەڭچىلەر تولىمۇ ياقتۇرىدۇ 
data\M001_065.wav	چىرىگەن ياغاچتا ئۆي سېلىشقا بولمايدۇ 
data\M001_067.wav	قوماندانلىق شتابى ئەسلىدىكى ئۇرۇش پىلانىنى ئۆزگەرتتى 
data\M002_001.wav	سېنىڭ بۇ قىلغىنىڭ خۇددى چاڭقىغانغا سۇ بەرگەندەك ئىش بولدى كۆپتىن كۆپ رەھمەت 
data\M002_003.wav	دوختۇر بېتيوننىڭ تېببىي تېخنىكىسى ئىنتايىن يۇقىرى 
data\M002_004.wav	بىر بىرىگە تۇتىشىپ كەتكەن تاغلار ئارىسىدا ئېگىز چوققىلار قەد كۆتۈرۈپ تۇرىدۇ 
data\M002_005.wav	سوتسىيالىستىك يېڭى كەيپىياتنى مەدھىيلەپ مەنىۋى مەدەنىيەت قۇرۇلۇشىنى ئىلگىرى سۈرەيلى 
data\M002_006.wav	بۇ ئۇنىڭ قەھرىمانلىق ئىش ئىزلىرىنى مەدھىيلەيدىغان خەۋەردۇر 
data\M002_007.wav	ئورۇن ئالماشتۇرغاندىن كېيىن ئۇدەرسنى كۆڭۈل قويۇپ ئاڭلايدىغان بولدى 
data\M002_008.wav	ئۇ بىر خالىس ئادەم شۇنىڭ دېگىنىدەك بولسۇن 
data\M002_011.wav	رەسىم گۇرۇپپىسىدىكى ساۋاقداشلار ئۇنىڭ مەشھۇر سىياھ رەسىملىرىدىن ھۇزۇر ئېلىۋاتىدۇ 
data\M002_012.wav	خرۇستال شارچىنىڭ چىراغ ئاستىدا ئەكس ئەتكەن نۇرى كۆزنى قاماشتۇرىدۇ 
data\M002_013.wav	پۈتۈن مەملىكەتنىڭ ھەرقايسى جايلىرىدا كەڭ كۆلەملىك مەھسۇلاتنى ئاشۇرۇپ چىقىمنى تېجەش ھەرىكىتى قوزغىتىلدى 
data\M002_014.wav	باشلانغۇچ مەكتەپ ئوقۇغۇچىلىرى تەرتىپلىك قائىدە يوسۇنلۇق ۋە ئەدەپلىك بولۇشى لازىم 
data\M002_015.wav	بۇ يىلقى سەنئەت بايرىمىنىڭ كۆلىمى بۇلتۇرقىدىن كۆپ كەڭ بولدى 
data\M002_016.wav	ئۇنىڭ كامالەتكە يەتكەن سېھىرگەرلىك ماھارىتى كۆپچىلىكنى مەھلىيا قىلىۋالدى ئۇنىڭ نامى ھەقىقەتەن بىكارغا چىقماپتىكەن 
data\M002_017.wav	ئوشۇقچە تەلەپنىڭ نەتىجىسى كۆپىنچە ئەكىسچە بولىدۇ 
data\M002_018.wav	يۈگۈرگەندە ئارىلىقتا كۆپ كۈچ سەرپ قىلماسلىق ئازراق كۈچنى ئاخىرقى ھەل قىلغۇچ باسقۇچقا ئېلىپ قويۇش لازىم 
data\M002_019.wav	ئۇ تاغىل ئاتنى شۇنچىلىك ئوخشىتىپ سىزغان بولۇپ ماس كەلمىگەن يېرىدىن بىرەرنىمۇ تاپقىلى بولمايدۇ 
data\M002_020.wav	كېچىسى قاپقاراڭغۇ ئېتىزدا بۇغدايلىق بىلەن شاللىقنى پەرق ئەتكىلى بولمايتتى 
data\M002_021.wav	قەپەسكە يېقىن كەلمەي تۇرۇپلا شىرنىڭ ھۆركىرىگەن ئاۋازى ئاڭلاندى 
data\M002_022.wav	پۇشايمان قىلغاننىڭ پايدىسى يوق ئەمدى قانداق قىلىش كېرەكلىكى توغرىسىدا ئويلىشايلى 
data\M002_023.wav	كۆپچىلىك ئارقاڭلارغا ئازراق چېكىنىڭلار مېھمانلارنى قىستاپ قويماڭلار 
data\M002_024.wav	ئادەتتىكى يېزىقچىلىق مەشىقىدە ساننىلا قوغلىشىپ ساپاغا ئېتىبارسىز قاراشقا بولمايدۇ 
data\M002_025.wav	يازلىق تەتىل يېقىنلىشىپ قالدى مەن كېچە كۈندۈز سېغىنغان يۇرتۇمغا يەنە كېتىدىغان بولدۇم 
data\M002_026.wav	باھار كەلدى دەرەخ شاخلىرىدىكى قۇشلار خۇشاللىقىدىن سايراشماقتا 
data\M002_028.wav	دۇنيا رېكورتىنى بۇزغان تەنھەرىكەتچى ھاياجېنىنى باسالماي بەش يۇلتۇزلۇق قىزىل بايراقنى كۆتۈرگىنىچە يۈگۈرۈش مەيدانىنى بىر ئايلىنىپ چىقتى 
data\M002_029.wav	قۇملۇققا قانچە چوڭقۇرلاپ كىرگەنسېرى شۇنچە قاقاس ئىدى 
data\M002_030.wav	مەغلۇبىيەت قورقۇنچلۇق ئەمەس قورقۇنچلۇقى مەغلۇبىيەتتىن كېيىنكى روھسىزلىنىش 
data\M002_031.wav	ھۆججەتلەرنى تېز يوقات دۈشمەننىڭ قولىغا چۈشۈپ قالمىسۇن 
data\M002_032.wav	دەسلەپتە بىردەم بېشىم ئايلانغاندەك بولدى ئۇزۇن ئۆتمەي ھوشۇمدىن كېتىپتىمەن 
data\M002_033.wav	رەسىمدىكى تۈكلىرى يۇمران چۈجىلەر تولىمۇ جانلىق كۆرۈنىدىكەن 
data\M002_034.wav	ھەسەتخورلۇق ئۇنىڭ مىجەزىنى غەلىتە قىلىپ قويۇپتۇ 
data\M002_035.wav	ئوقۇتقۇچى كۆپچىلىككە قىشلىق تەتىللىك پىلانىمنى تونۇشتۇردى 
data\M002_036.wav	مەكتەپنىڭ مېتېئورولوگىيە گۇرۇپپىسى قۇرۇلغان ئۈچ يىلدىن بۇيانقى مېتېئورولوگىيىلىك كۆزىتىش خاتىرىسىنىڭ ھەممىسىنى ساقلاپ قويغان 
data\M002_037.wav	سېنىڭ ئاساسىڭ ئاجىز تۇرۇپ كۈچەپ ئۆگەنمىسەڭ كۆپچىلىككە قانداق يېتىشىۋالسەن 
data\M002_038.wav	مۇئەللىم ئۇنىڭ مەكتەپ قورشاۋ شاھمات كوماندىسىغا كىرىشىگە قوشۇلدى 
data\M002_039.wav	تېكىستنى قايتا قايتا ئوقۇغاندىلا ئۇنىڭ مەزمۇنىغا بولغان چۈشەنچىنى چوڭقۇرلاشتۇرغىلى بولىدۇ 
data\M002_040.wav	تۈرمىدە ئۇنىڭ ھەربىر ھەرىكىتى كۆزەتچىنىڭ كۆزىتىشى ئاستىدا بولدى 
data\M002_041.wav	پويىز قاتتىق گۈركىرىگىنچە ئۇچقاندەك ئۆتۈپ كەتتى 
data\M002_042.wav	بۇ يول گەرچە بىر ئاددىي يول بولسىمۇ ئوخشاشلا ئۇياقتىن بۇ ياققا مېڭىۋاتقانلارنىڭ ئايىغى ئۈزۈلمەيتتى 
data\M002_043.wav	ئوقۇتقۇچى بىزنىڭ دەرسىتىن سىرت كىتاب ئوقۇپ يازغان خاتىرىمىزنى تەكشۈرۈۋاتىدۇ 
data\M002_044.wav	قۇرۇلۇش ئىشچىلىرى مىنۇت سېكۇنتنى قوغلاشقان ھالدا ئېگىز بىنالارنى سالماقتا 
data\M002_045.wav	قورۇنىڭ سول تەرىپىدىكى بۇلۇڭىدا بىر قۇدۇق بار 
data\M002_047.wav	خاتالىق ۋەئوڭۇشسىزلىقلار بىزگە ساۋاق بولدى شۇنداقلا بىزنى زېرەكلەشتۈرۈۋەتتى 
data\M002_048.wav	ئۇ ئىلگىرى بۇنداق جانبازلىق رومانلىرى بىلەن ئۇچرىشىپ باقمىغانىدى 
data\M002_049.wav	دادام ئىقتىسادچىللىققا ئالاھىدە كۆڭۈل بۆلىدۇ بىر تىيىننىمۇ بىھۇدە ئىسراپ قىلمايدۇ 
data\M002_051.wav	بىز ئۆزىمىزنى كوللېكتىپقا پايدىسىز ئىشنى قىلماسلىق ھەققىدە ئاگاھلاندۇرۇپ تۇرشىمىز لازىم 
data\M002_052.wav	كوچا ئاپتوبۇسى بېكەتلىرىنىڭ ئارىلىقى ئىنتايىن قىسقا 
data\M002_053.wav	پېشقەدەم ئىشچى بۇ زاۋۇتنىڭ تارىخىنى بىزگە كونكرېت تونۇشتۇردى 
data\M002_054.wav	مەن سوتسىيالىستىك چوڭ ئائىلىدە ياشاشنى ئىنتايىن بەختلىك ئىش دەپ بىلىمەن 
data\M002_055.wav	ئاپام مېنى بۇ يىل يازلىق تەتىلدە ئۈرۈمچىگە ساياھەتكە ئاپارماقچى بولدى 
data\M002_056.wav	بۇ يورۇق تاغ جىلغىسىدىن كىشىنىڭ كەتكۈسى كەلمەيدۇ 
data\M002_057.wav	يازلىق لاگىردا ساۋاقداشلار ئىنتايىن كۆڭۈللۈك ئوينىدى 
data\M002_058.wav	بوۋام يېزىدا تۇرىدۇ ئۇ يەرنىڭ يوللىرى ئوڭغۇل دوڭغۇل بولۇپ يول ماڭماق ئىنتايىن تەس 
data\M002_059.wav	كەۋسەر تۇرمۇشتا ئىنتايىن ئاددىي ساددا بولۇپ بىر تىيىن پۇلنىمۇ بىھۇدە خەجلىمەيدۇ 
data\M002_060.wav	بىز مەيلى قانچىلىك چوڭ قىينچىلىققا دۇچ كەلمەيلى ئۇنى يېڭىشىمىز لازىم 
data\M002_061.wav	يۇلتۇزنىڭ قايتا قايتا يېلىنىشى بىلەن ئاپىسى ئاخىر ئۇنىڭغا بىر ئىنگلىزچە خەنزۇچە لۇغەت ئېلىپ بېرىدىغان بولدى 
data\M002_062.wav	بۇ كىتابنى دېسەك تارىخى خېلى بار ئۇ بىزنىڭ ئەجدادلىرىمىزدىن قالغانىكەن 
data\M002_063.wav	زاۋۇت دەرۋازىسىغا مۇستەھكەم تۆمۈر رېشاتكا ئورنىتىلدى 
data\M002_064.wav	ئۇ ئىنتايىن ياۋاش ئەزەلدىن باشقىلار بىلەن جېدەللەشمەيدۇ 
data\M002_065.wav	بىز رازىلىقىمىز بىلەن قىيىنچىلىقى بارلارنى غەمدىن خالاس قىلىشىمىز لازىم 
data\M002_066.wav	تۈن نىسپىدە كوچىلار تىپتىنىچ كۆرۈنەتتى 
data\M002_067.wav	ياشانغانلارغا ئەدەب بىلەن مۇئامىلە قىلشىمىز لازىم 
data\M002_068.wav	ئۇنىڭ ھاياتلىق مۇساپىسىنى ئوڭۇشلۇق بولغان دېسە بولىدۇ 
data\M002_069.wav	بىرىنچى باشلانغۇچ مەكتەپ بىلەن ئىككىنچى باشلانغۇچ مەكتەپ بىرلىشىپ يازلىق لاگېر پائالىيتى ئۆتكۈزدى 
data\M002_070.wav	نەنجىڭ چاڭجياڭ چوڭ كۆۋرۈكى دەريانىڭ جەنۇبى بىلەن شىمالى ئوتتۇرىسىدىكى قاتناشنى تۇتاشتۇردى 
data\M002_071.wav	ھېسابلاش قائىدىسىنى تەكرار مەشق قىلغاندىلا پىششىق ئىگىلىۋالغىلى بولىدۇ 
data\M003_001.wav	ئامما ئارىسىغا چوڭقۇر چۆككەندىلا ئاممىنىڭ ئارزۇسى ۋە تەلىپىنى بىلگىلى بولىدۇ 
data\M003_002.wav	ئۇ دېڭىز ساھىلىگە يېقىن بىر ساناتورىيىدە ياتىدۇ 
data\M003_003.wav	ئادەتتە تەييارلىق كۆرمەي بولغۇلۇق بولغاندا ئاندىن ۋاقىتلىق تەدبىر قوللانغان بىلەن ئۈلگۈرگىلى بولامدۇ 
data\M003_004.wav	مەن بۇ ئۆزۈمنى بېقىپ ئۆستۈرگەن كەنتتىن قىيمىغان ھالدا ئايرىلدىم 
data\M003_005.wav	شەھەرنى كۆكەرتىش كىشىلەرگە ئىنتايىن زور پايدا ئەكىلىدۇ 
data\M003_006.wav	ئۇ ھەم ئوقۇيمەن ھەم پۇل تاپىمەن دەپ نەتىجىدە ھەر ئىككىسىدىن قۇرۇق قالدى 
data\M003_007.wav	قەدىمكى قەبرىدە نۇرغۇنلىغان قىممەتلىك ئاسارئەتىقىلەر كۆمۈلۈپ يېتىپتۇ 
data\M003_008.wav	دادام نەتىجە كۆرسەتكۈچىمنى كۆرۈپ مەمنۇنىيەت بىلەن بېشىنى لىڭشىتىپ قويدى 
data\M003_009.wav	باھاردا قۇشلار سايرىشىپ ئوت چۆپ دەل دەرەخلەر باراقسان بولۇپ كېتىدۇ 
data\M003_010.wav	ئىلىم پەن خىزمىتى بويىچە قېدىرىپ تەكشۈرگۈچىلەر ئىنسان ئايىغى باسمىغان قۇملۇققا خەتەرگە قارىماي ئىچكىرىلەپ كىردى 
data\M003_011.wav	ئۆي ئىچى بەك تىنچىق بولۇپ كەتتى دەرەخ سايىسىگە بېرىپ سەگىدەپ كېلەيلى 
data\M003_012.wav	ئوقۇتقۇچىنىڭ بۇ سۆزلىرى كۆپچىلىكنى گاڭگىراشتىن خالاس قىلدى 
data\M003_013.wav	ئۇ دۈشمەن ئىشغالىيىتىدىكى رايوندىن يوشۇرۇن كېتىپ قالدى 
data\M003_014.wav	ھۆسن تۈزەتكەندىن كېيىن ئۇنىڭ چىرايى خېلى ياخشى بولۇپ قالدى 
data\M003_016.wav	ئېلاندىكى خەتلەر تۇتۇقلىشىپ كېتىپتۇ 
data\M003_017.wav	ھەق ناھاقنى ھەرگىز ئارىلاشتۇرۇۋەتمەسلىك كېرەك 
data\M003_018.wav	ئۆگىنىش مۇددىئايىڭ ئايدىڭلاشقاندىن كېيىن ئەستايىدىل ئوقۇيسەن ھەم جاپاغا چىداپ تىرىشىسەن 
data\M003_020.wav	ئۇ ئۇيقۇچىلىقتا جۆيلۈپ پىچىرلايتتى 
data\M003_021.wav	ئۇ ئادەتتە تىرىشىپ ئۆگىنىدىكەن نەتىجىسىنىڭ ياخشى بولۇشىدىن ئەجەبلەنمىسەكمۇ بولغۇدەك 
data\M003_022.wav	كونا جەمئىيەتتە ئەمگەكچى خەلقنىڭ كۈن ئالمىقى تەس ئىدى 
data\M003_023.wav	ئوقۇتقۇچىنىڭ سەمىمىي تەربىيىسىنى ئۆمۈر بويى ئۇنتۇيالمايمەن 
data\M003_024.wav	قارا سېنىڭ بۇ مىجەزىڭنى ھە دېسىلا ئاچچىقلايسەن 
data\M003_025.wav	بۇ چېرتيوژنى يەنىلا كەسىپ ئەھلى لايىھىلىسۇن 
data\M003_026.wav	ئىستېمالچىلارنىڭ شىكايىتىنى ئاڭلىغاندا ساختا مەھسۇلات ئىشلەپ چىقارغۇچىلارنىڭ روھى ئازابلانمامدىغاندۇر 
data\M003_027.wav	كۆمۈر گازى ئورنىتىش ئويۇم بۈگۈن ئاخىر ئەمەلگە ئاشتى 
data\M003_028.wav	جاھانگىرلارنىڭ تاجاۋۇزچىلىقى جۇڭگو خەلقنىڭ تاجاۋۇزچىلىققا قارشى غەزەپ ئوتىنى تۇتاشتۇردى 
data\M003_029.wav	سەن قانچە بوزەك بولغانسېرى دۈشمەن شۇنچە غالجىرلىشىدۇ 
data\M003_030.wav	سەن مۇشۇنداقلا ماڭساڭ ناۋادا دۈشمەنلەر بايقاپ قالسا قانداق قىلىسەن 
data\M003_031.wav	مەن بۈگۈن ئۇزۇندىن بېرى تەشنا بولۇپ كېلىۋاتقان ئون ئىككى مۈچەل پوچتا ماركىسىغا ئېرىشتىم 
data\M003_032.wav	كەركىداننىڭ بەدىنى كېلەڭسىز بولۇپ ئېغىرلىقى ئادەتتە بىر مىڭ بەش يۈز كىلوگرام ئەتراپىدا بولىدۇ 
data\M003_033.wav	چەت ئەللىك مېھمانلار مەكتەپ مۇدىرىنىڭ ھەمراھلىقىدا ئويۇنىمىزنى كۆردى 
data\M003_034.wav	مەن خاتا قىلغانىكەنمەن ئوقۇتقۇچىنىڭ تەنقىد قىلىشى ھەقلىق 
data\M003_035.wav	مېنىڭ ئىتتىپاققا كىرىش ئىلتىماسىم ئىتتىپاق كومىتېتى تەرىپىدىن تەستىقلاندى 
data\M003_036.wav	ئۇ شىمالنىڭ چەت يېرىدىكى بىر تاغلىق كەنتتە دۇنياغا كەلگەن 
data\M003_037.wav	مەن ئادەتتە چۈشلۈك تاماققا ئۆيگە بارمايمەن 
data\M003_038.wav	كېۋەز غوزىسى پىشقاندا پوستى يېرىلىدۇ 
data\M003_039.wav	ئۇلار ئوتتۇرىسىدىكى دوستانە مۇناسىۋەت شۇنىڭدىن ئېتىبارەن بۇزۇلدى 
data\M003_040.wav	ئاپام مەن يىرتىۋەتكەن تاپشۇرۇق دەپتەرنى رەتلەپ سۈزۈك پلاستېر بىلەن چاپلاپ قويدى 
data\M003_041.wav	سودىدا ساختىپەزلىك قىلغانلىق ئۆز ئۆزىگە قەست قىلغانلىقتۇر 
data\M003_042.wav	دېڭىز ئاستى ئاجايىپ بىر دۇنيادۇر 
data\M003_043.wav	بىزنىڭ ئەيىبلەيدىغىنىمىز دوستانە بولمىغان سۆز ھەرىكەتلەردۇر 
data\M003_044.wav	بىزنىڭ قۇدرەتلىك قۇرۇقلۇق ئارمىيىمىز بولۇپلا قالماستىن يەنە قۇدرەتلىك دېڭىز ئارمىيىمىز ۋە ھاۋا ئارمىيىمىزمۇ بار 
data\M003_045.wav	ئۇ ھېلىمۇ بەك چارچاپ كەتتى يەنە كىتاب كۆرۈشكە زورلاۋەرمەيلى 
data\M003_046.wav	لېنىن بىر ئەپچىل چارە بىلەن ھەسەل ھەرىسى باققۇچىنىڭ ئۆيىنى تېزلا تېپىۋالدى 
data\M003_047.wav	كونا ساۋاقداشلار كۆرۈشكەندە ناھايىتى قىزغىن ھېسسىياتتا بولىدۇ 
data\M003_048.wav	ئۇ يەنئەننى ئەسلىگىنىدە خۇددى يۇرتىنى ئەسلىگەندەك يېقىملىق تۇيۇلىدۇ 
data\M003_051.wav	باشقىلار ئازراق تەنقىدلەپ قويسىلا ئۇ خۇيلىنىپ قالىدۇ 
data\M003_052.wav	بۇ روماننىڭ ۋەقەلىكى ئىنتايىن مۇرەككەپ 
data\M003_054.wav	ئۇرۇش مەزگىلىدە كەمبەغەللەر تېخىمۇ چىدىغۇسىز تۇرمۇش كەچۈرەتتى 
data\M003_055.wav	بۇنداق بەختىسىز كەچۈرمىشىكە ئۇ زادىلا بەرداشلىق بېرەلمىدى 
data\M003_056.wav	ئۆزى تاللاپ سېتىۋالىدىغان ماگىزىندا ئۆزىڭىزگە ياققان تاۋارنى ئىختىيارىي سېتىۋالسىڭىز بولىدۇ 
data\M003_057.wav	سەن ئىلگىرى ياخشى بالا بولغان بولساڭ ھازىرمۇ يەنىلا ياخشى بالا 
data\M003_059.wav	ئۇ دائىم ئوخشايدىغان پىكىرلەرنى ئارىلاشتۇرۇپ سالاچى بولۇۋالىدۇ 
data\M003_060.wav	بىر قانچە يىلدىن كېيىن شاڭخەينىڭ قۇرۇلۇشى تېخىمۇ ياخشى بولۇپ كېتىدۇ 
data\M003_061.wav	تەشتەكتىكى رەڭگارەڭ گۈللەر خۇش پۇراق چاچماقتا 
data\M003_062.wav	بۇ فارفور بۇيۇمنىڭ رەڭگى بەك ئوچۇق ئىكەن 
data\M003_063.wav	بۇ رەختىنىڭ رېڭى نېمىدېگەن تەكشى بېرىلگەن 
data\M003_064.wav	ئاسماندا يۇلتۇزلارنىڭ جىمىرلاپ تۇرۇشى ئەتە ھاۋانىڭ يەنە ئوچۇق بولىدىغانلىقىدىن دېرەك بېرىدۇ 
data\M003_065.wav	بايرام كېچىسى كىشىلەر چاقنىغان ساليوتقا قاراپ چۇقان سېلىشتى 
data\M003_066.wav	بۇ سىنىپنىڭ سىنىپ ئىستىلى ياخشى ئوقۇغۇچىلار ھەممە جەھەتتە تەلەپچانلىق بىلەن ئالغا ئىلگىرىلەيدۇ 
data\M003_067.wav	كۈرەشنىڭ چوڭقۇرلىشىشىغا ئەگىشىپ مۇقەررەر ھالدا نۇرغۇنلىغان يېڭى زىددىيەتلەر بارلىققا كېلىدۇ 
data\M003_068.wav	بالا سىرلىق ئاسمانغا قارىغانسېرى قەلبى خىيالىي تەسەۋۋۇرلارغا تولدى 
data\M003_069.wav	تەنقىدلىگەنلىكى ئۈچۈن ئۇنىڭ چىرايى تولىمۇ چۈشكۈن كۆرۈنەتتى 
data\M003_070.wav	كەنتنىڭ چېتىدىكى قېرى دەرەخنىڭ ئېگىزلىكى نەق يىگىرمە مېتىر چىقىدۇ 
data\M003_071.wav	ئىنىم يۈزدىن ئوشۇق خەنزۇرچە خەتنى تونۇيالايدىغان بولدى 
data\M003_072.wav	قىدىرىپ تەكشۈرگىچىلەر يەر شەكلىنى تەكشۈرمەكتە 
data\M003_073.wav	ئۇ ئادەم كالتەك بىلەن كۆزەينەكلىك يىلاننى سىناپ باققانىدى يىلان دەرھال ئاغزىنى ئېچىپ چاقماقچى بولدى 
data\M003_074.wav	كۆپچىلىك ئوبيېكتىپ پاكىتقا ھۆرمەت قىلىشى لازىم 
data\M003_075.wav	ئوقۇتقۇچى بىزگە بۇ ۋەقەنىڭ ھەق ناھەق توغرا خاتالىقىنى مۇزاكىرە قىلدۇردى 
data\M003_076.wav	كۆپچىلىك ئۇنىڭ ساۋاقداشلار ئارىسىدا جېدەل تېرىغانلىقىنى ئەيىبلىدى 
data\M003_077.wav	مەن بۇ ماتېرىياللارنى يىغىپ قوياي 
data\M003_078.wav	بۇ ۋەيرانچىلىكنى سەنلا ئوڭشىيالايسەن 
data\M003_079.wav	ئۇ ئولىمپىك تەنھەرىكەت يىغىنىدا ئاياللارنىڭ سۇ ئۈزۈشى بويىچە بىر تۈرلۈك دۇنيا رېكورتىنى يېڭىلىدى 
data\M003_081.wav	يىراققا نەزەر تاشلىغاندا قەد كۆتۈرۈپ تۇرغان چوققىلار ۋە لەيلەپ يۈرگەن بۇلۇتلار كۆرۈنۈپ تۇراتتى 
data\M003_082.wav	ليەنخۇا چوققىسى چوققىلار ئارىسىدا قەد كۆتۈرۈپ ئۆز ئالدىغا باشقىچە گۈزەل مەنزىرە شەكىللەندۈرگەن 
data\M003_083.wav	گەرچە ھازىر تۇرمۇش شارائىتىمىز ياخشى بولسىمۇ تېجەشچانلىققا يەنىلا ئەھمىيەت بېرىشىمىز لازىم 
data\M004_002.wav	ئۇ تويماس كۆزلىرى بىلەن تىكىلىپ يەنە بىرئاز پۇل ئۈندۈرۈۋېلىشنى ئويلىدى 
data\M004_003.wav	مۇزىكىدا ئالاھىدە قابىلىيىتى بار ساۋاقداشلار ئانكىتتا ئەسكەرتىپ قويۇڭلار 
data\M004_004.wav	ئانىسى كۆيۈنۈپ بالدۇرراق قايتىپ كەلگىن دېدى 
data\M004_005.wav	ئەدەبىيات كۇرژۇكىغا قاتنىشىش ئۈچۈن مۇئەييەن شەرت ھازىرلاش كېرەك 
data\M004_006.wav	جۇڭگو خەلقى ھەرقايسى ئەللەرنىڭ ھەققانىي كۈرىشىگە ھېسداشلىق قىلىدۇ ۋە ئۇنى قوللايدۇ 
data\M004_007.wav	بۇ ئىش يۈز بەرگەندىن كېيىن ئۇ قاتتىق ئازابلاندى 
data\M004_008.wav	ئۇ قوشۇمىسىنى تۈرۈپ ئىنتايىن قايغۇرۇۋاتقانلىقىنى بىلدۈردى 
data\M004_009.wav	مال تاپشۇرۇش قەرەلى توشۇپ قالدى يەنە كېچىكتۈرۈشكە بولمايدۇ 
data\M004_010.wav	تارىخىي ئوبيېكتىپ مەۋجۇتلۇقنى ھېچكىم بۇرمىلىيالمايدۇ 
data\M004_011.wav	بۇ يەردىكى ئىشلارنى تۈگەتكەندىن كېيىن يۇرتۇمغا تۇغقان يوقلىغىلى بارىمەن 
data\M004_012.wav	دۈشمەن نەچچە ئون مىڭ ئەسكەر توپلاپ بىزنى بىراق يۇتۇۋېتىش خام خىيالىدا بولدى 
data\M004_015.wav	پىكرى بىر يەردىن چىققاچقا ئىككى تەرەپ توختامغا ناھايىتى تېز ئىمزا قويدى 
data\M004_016.wav	گەرچە يولىمىز ئەگرى توقاي بولسىمۇ لېكىن ئىستىقبالىمىز چەكسىز پارلاقتۇر 
data\M004_017.wav	ئىككى دۆلاەت رەھبەرلىرى ئۆئارا زىيارەت قىلىش ئارقىلىق ئۆزئارا چۈشىنىشىنى ئىلگىرى سۈردى 
