data\F001_001.wav	biz nechche yil tirishish arqiliq bu qaqas yerni axiri munbet étizgha aylandurduq 
data\M003_034.wav	men xata qilghanikenmen oqutquchining tenqid qilishi heqliq 
data\M003_035.wav	méning ittipaqqa kirish iltimasim ittipaq komitéti teripidin testiqlandi 
data\M003_036.wav	u shimalning chet yéridiki bir taghliq kentte dunyagha kelgen 
data\M003_037.wav	men adette chüshlük tamaqqa öyge barmaymen 
data\M003_038.wav	kéwez ghozisi pishqanda posti yérilidu 
data\M003_039.wav	ular otturisidiki dostane munasiwet shuningdin étibaren buzuldi 
data\M003_040.wav	apam men yirtiwetken tapshuruq depterni retlep süzük plastér bilen chaplap qoydi 
data\M003_041.wav	sodida saxtipezlik qilghanliq öz özige qest qilghanliqtur 
data\M003_042.wav	déngiz asti ajayip bir dunyadur 
data\M003_043.wav	bizning eyibleydighinimiz dostane bolmighan söz heriketlerdur 
data\M003_044.wav	bizning qudretlik quruqluq armiyimiz bolupla qalmastin yene qudretlik déngiz armiyimiz we hawa armiyimizmu bar 
data\M003_045.wav	u hélimu bek charchap ketti yene kitab körüshke zorlawermeyli 
data\M003_046.wav	lénin bir epchil chare bilen hesel herisi baqquchining öyini tézla tépiwaldi 
data\M003_047.wav	kona sawaqdashlar körüshkende nahayiti qizghin héssiyatta bolidu 
data\M003_048.wav	u yen’enni esliginide xuddi yurtini esligendek yéqimliq tuyulidu 
data\M003_051.wav	bashqilar azraq tenqidlep qoysila u xuylinip qalidu 
data\M003_052.wav	bu romanning weqeliki intayin murekkep 
data\M003_054.wav	urush mezgilide kembegheller téximu chidighusiz turmush kechüretti 
data\M003_055.wav	bundaq bextisiz kechürmishike u zadila berdashliq bérelmidi 
data\M003_056.wav	özi tallap sétiwalidighan magizinda özingizge yaqqan tawarni ixtiyariy sétiwalsingiz bolidu 
data\M003_057.wav	sen ilgiri yaxshi bala bolghan bolsang hazirmu yenila yaxshi bala 
data\M003_059.wav	u da’im oxshaydighan pikirlerni arilashturup salachi boluwalidu 
data\M003_060.wav	bir qanche yildin kéyin shangxeyning qurulushi téximu yaxshi bolup kétidu 
data\M003_061.wav	teshtektiki renggareng güller xush puraq chachmaqta 
data\M003_062.wav	bu farfor buyumning renggi bek ochuq iken 
data\M003_063.wav	bu rextining réngi némidégen tekshi bérilgen 
data\M003_064.wav	asmanda yultuzlarning jimirlap turushi ete hawaning yene ochuq bolidighanliqidin dérek béridu 
data\M003_065.wav	bayram kéchisi kishiler chaqnighan salyotqa qarap chuqan sélishti 
data\M003_066.wav	bu sinipning sinip istili yaxshi oqughuchilar hemme jehette telepchanliq bilen algha ilgirileydu 
data\M003_067.wav	küreshning chongqurlishishigha egiship muqerrer halda nurghunlighan yéngi ziddiyetler barliqqa kélidu 
data\M003_068.wav	bala sirliq asman’gha qarighanséri qelbi xiyaliy tesewwurlargha toldi 
data\M003_069.wav	tenqidligenliki üchün uning chirayi tolimu chüshkün körünetti 
data\M003_070.wav	kentning chétidiki qéri derexning égizliki neq yigirme métir chiqidu 
data\M003_071.wav	inim yüzdin oshuq xenzurche xetni tonuyalaydighan boldi 
data\M003_072.wav	qidirip tekshürgichiler yer sheklini tekshürmekte 
data\M003_073.wav	u adem kaltek bilen közeyneklik yilanni sinap baqqanidi yilan derhal aghzini échip chaqmaqchi boldi 
data\M003_074.wav	köpchilik obyéktip pakitqa hörmet qilishi lazim 
data\M003_075.wav	oqutquchi bizge bu weqening heq naheq toghra xataliqini muzakire qildurdi 
data\M003_076.wav	köpchilik uning sawaqdashlar arisida jédel térighanliqini eyiblidi 
data\M003_077.wav	men bu matériyallarni yighip qoyay 
data\M003_078.wav	bu weyranchilikni senla ongshiyalaysen 
data\M003_079.wav	u olimpik tenheriket yighinida ayallarning su üzüshi boyiche bir türlük dunya rékortini yéngilidi 
data\M003_081.wav	yiraqqa nezer tashlighanda qed kötürüp turghan choqqilar we leylep yürgen bulutlar körünüp turatti 
data\M003_082.wav	lyenxua choqqisi choqqilar arisida qed kötürüp öz aldigha bashqiche güzel menzire shekillendürgen 
data\M003_083.wav	gerche hazir turmush shara’itimiz yaxshi bolsimu téjeshchanliqqa yenila ehmiyet bérishimiz lazim 
data\M004_002.wav	u toymas közliri bilen tikilip yene bir’az pul ündürüwélishni oylidi 
data\M004_003.wav	muzikida alahide qabiliyiti bar sawaqdashlar ankitta eskertip qoyunglar 
data\M004_004.wav	anisi köyünüp baldurraq qaytip kelgin dédi 
data\M004_005.wav	edebiyat kurzhukigha qatnishish üchün mu’eyyen shert hazirlash kérek 
data\M004_006.wav	junggo xelqi herqaysi ellerning heqqaniy kürishige hésdashliq qilidu we uni qollaydu 
data\M004_007.wav	bu ish yüz bergendin kéyin u qattiq azablandi 
data\M004_008.wav	u qoshumisini türüp intayin qayghuruwatqanliqini bildürdi 
data\M004_009.wav	mal tapshurush qereli toshup qaldi yene kéchiktürüshke bolmaydu 
data\M004_010.wav	tarixiy obyéktip mewjutluqni héchkim burmiliyalmaydu 
data\M004_011.wav	bu yerdiki ishlarni tügetkendin kéyin yurtumgha tughqan yoqlighili barimen 
data\M004_012.wav	düshmen nechche on ming esker toplap bizni biraq yutuwétish xam xiyalida boldi 
data\M004_015.wav	pikri bir yerdin chiqqachqa ikki terep toxtamgha nahayiti téz imza qoydi 
data\M004_016.wav	gerche yolimiz egri toqay bolsimu lékin istiqbalimiz cheksiz parlaqtur 
data\M004_017.wav	ikki dölaet rehberliri ö’ara ziyaret qilish arqiliq öz’ara chüshinishini ilgiri sürdi 
data\M004_018.wav	sawaqdash wang shyawming tékistni éniq yangraq hem xatasiz yadlidi 
data\M004_019.wav	beshinchi yilliq üchinchi sinipning bu teshebbusi pütün mekteptiki oqutquchi oqughuchilarning awaz qoshushigha érishti 
data\M004_020.wav	ejabe sen uning ezeldinla shundaq ikenlikini bilmemsen 
data\M004_021.wav	dunyadiki nurghunlighan qedimiy hayatliqlar burunla tügitilgen 
data\M004_022.wav	dinozawr yersharidin yoqilip boldi 
data\M004_023.wav	partizanlar chingshajangda birdinla ghayib bolup alwastilarni ganggiritip qoydi 
data\M004_024.wav	bügün hawa bulutluq turidu sirtqa chiqqanda yamghurluq éliwélishni untuma 
data\M004_025.wav	sen özüngni bésiwélip oylinip baqqin yoldashlarning yardimi bolmighanda sen muweppeqiyet qazinalamting 
data\M004_026.wav	binakarliq ishchiliri tomuz aptapta qurulush qilip heqiqeten jiq japa tartti 
data\M004_027.wav	tötte zamaniwailishishni emelge ashurush pütün memliket xelqining eng chong arzu tiliki 
data\M004_028.wav	köpchilik hemmeylen uninggha ishinidu we uni himaye qilidu 
data\M004_029.wav	pen téxnika ishlirini rawajlandurushta iz basarlar bar boldi 
data\M004_030.wav	baliliq chaghlirimdiki bextlik turmush hazirghiche yadimdin ketmeydu 
data\M004_031.wav	mektep rehberliri bu yilliq xizmet pilanini tüzetmekte 
data\M004_032.wav	shu tapta u bashqilarning yardimige qanchilik mohtaj he 
data\M004_033.wav	sanlarni saxta melum qilip rehberlikning ishenchisige érishwélish bir xil natoghra istildur 
data\M004_034.wav	chewendaz bu shash atni axir köndürdi 
data\M004_035.wav	uning kishini bizar qilidighan kotuldashlirini zadila anglighum yoq 
data\M004_036.wav	uning bundaq yaghlimichiliqi kishini tolimu bizar qilidu 
data\M004_038.wav	men birnechche kona sawaqdishimni öyge kélip méhman bolup kétishke chaqirdim 
data\M004_039.wav	pütün memliket xelqining turmush sewiyisini halliq sewiyige yetküzüsh anche uzaqqa barmaydu 
data\M004_040.wav	bu shanliq töhpilerni yoq qiliwétishke bolmaydu 
data\M004_041.wav	maqalining yaxshi yamanliqi xetning köp azliqi bilen mu’eyyen baghlinishliqi yoq 
data\M004_042.wav	ösümlükler belgilik témpératura we nemlik bolghandila saghlam öseleydu 
data\M004_043.wav	biz barliq herikette qomandanliqqa boysunushni emelge ashurushimiz lazim 
data\M004_044.wav	üch qétimliq güdük awazi bilen poyiz algha qarap siljidi 
data\M004_045.wav	bu yil yazda jenubning kilimati adettin tashqiri issiq boldi 
data\M004_047.wav	köpchilik jama’et parawanliq emgikigeqizghin qatnishishi lazim 
data\M004_048.wav	u tenterbiye oqutquchisining tesiri bilen waskétbol oynashni yaxshi körüp qaldi 
data\M004_049.wav	men yuqirining qollan’ghan tedbirini qollaymen 
data\M004_050.wav	japagha chidap tirishqanliqi üchün uning öginish netijisi da’im aldinqi qatarda boluwatidu 
data\M004_051.wav	uning hayat chéghidiki dostlirimu kélip teziye yighnigha qatnashti 
data\M004_052.wav	imtihanda saxtiliq qilish özini özi aldighanliq bolup u bir xil exmeqliqtur 
data\M004_053.wav	u ikkisining epliship qalghanliqi heqiqetenmu qana’etlinerlik axirlishish boldi 
data\M004_054.wav	uning ayropilan kütküchisi bolush tiliki axir emelge ashti 
data\M004_055.wav	men axiri aliy mektepke öttüm bu tamamen oqutquchimning köngül qoyup terbiyilishidin boldi 
data\M004_056.wav	kelgüsige nezer tashlisaq ishenchimiz tolup tashidu 
data\M004_057.wav	opératsiyide pichaq tutqan wrach choqum éghir bésiq bolushi lazim 
data\M004_058.wav	jédellishish inaqliqqa tesir yetküzidu séning yenila özüngni bésiwalghining yaxshi 
data\M004_059.wav	neq meydandin qarighanda u ölüsh aldida tirkeshken 
data\M004_060.wav	snip mes’uli sinip hey’etliri bilen küzlük sayahet ishini muzakirileshmekte 
data\M004_061.wav	dayuq bir exlaqliq yigit 
data\M004_062.wav	u intayin rastichil ezeldin saxtiliq qilishni bilmeydu 
data\M004_063.wav	bizning idiyimizge yétekchilik qilghuchi nezeriyiwi asas marksizm léninizmdur 
data\M004_065.wav	u bu yerni nahayiti yaxshi tertipke saptu 
data\M004_066.wav	men qol ishariti qilip uning dawamliq sözlishini tostum 
data\M004_067.wav	küz kirip derei yopurmaqliri asta asta sarghiyishqa bashlidi 
data\M004_068.wav	bu qétimqi imtihan chingraq bolidu idiyenglerde teyyarliq bolsun 
data\M004_069.wav	men etiki yighin’gha söz tézisi teyyarlash bilen helek boluwatimen 
data\M004_070.wav	u gürüchtiki ushshaq tashlarni köngül qoyup térip chiqti 
data\M004_071.wav	u her qétimliq imtihanda birinchi boluwatqan tursa elwette yuqiri derijilik mektepke köcheleydu de 
data\M004_072.wav	singlim östengge bérip sugha chömülimen dep jédel qilghanidi dadam uni tosup öyge solap qoydi 
data\M004_073.wav	kiyimlerning siritmisi qisilip qalghanda uninggha azraq sham sürtüp andin quruq rext bilen sürtiwetse nahayiti asanla tartqili bolidu 
data\M004_074.wav	chünki shéker köktat terkibidiki suning aktipliqini töwenlitip mikro maddilarning köpiyishini tosaydu 
data\M005_001.wav	gézit intayin muhim bolghan uchur qorali bolup ma’arip we tetqiqat ishlirimizda roli nahayiti zor 
data\M005_002.wav	teshwiq qilish we oqushning shekilliri xilmu xil bolup ünümlük usulda qanat yaydurush lazim 
data\M005_003.wav	jawa ning tordiki ishlitilish iqtidari birqeder küchlük bolghanliqtin üzlüksiz tereqqiy qilip mukemmelliship bardi 
data\M005_004.wav	ma’arip pütkül maddiy we meniwi tereqqiyatning asasi hazirqi zaman ilim pen derwazisining achquchi 
data\M005_005.wav	élimizning dunya soda teshkilatigha kirishi shinjangning sayahetchilik kespini zor tereqqiyat pursiti bilen teminlesh bilen birge yene éghir xirisqa yüzlendüridu 
data\M005_006.wav	derya boylirimu bashqa yerlerge oxshash jimjit idi 
data\M005_007.wav	esqer bilen türgin teslikte pul tapidu ulargha asan pul tépish nisip bolmidi 
data\M005_008.wav	men toy qilmaqchi öylenmekchi 
data\M005_009.wav	baliliringiz oqumdu yaki xizmet qilamdu 
data\M005_010.wav	siz xenzuche in’glizche uyghurche qazaqche anglap chüshinelemsiz 
data\M005_011.wav	azraq sözliyelmen biraq téz éytilghan sözlerni anche chüshinelmeymen 
data\M005_012.wav	kechürüng men bek aldirash waqitm yoq 
data\M005_013.wav	öyde toyghuche yewaptimen 
data\M005_014.wav	kechürünglar méning bir az ishim bar idi méngip turay 
data\M005_015.wav	emdi qaytsaqmikin öyge kech qalmayli yene 
data\M005_016.wav	erzimeydu 
data\M005_017.wav	shinjangda tibbiy uniwérsitét bar 
data\M005_018.wav	on töt institut ikki fakultét üch oqutush orni bar 
data\M005_020.wav	elwette perqliq blidu de 
data\M005_021.wav	taziliq öyliri opchimu yaki herbir yataqta birdin barmu 
data\M005_022.wav	alte kishiliktin on kishilikkiche bolghanliridichu 
data\M005_023.wav	men putbul tépishni waskitbol oynashni yaxshi körimen 
data\M005_024.wav	yaq su üzüsh sariyining özining doxturi bar 
data\M005_025.wav	undaq bolsa men xatirjem boldum biz su üzgili barayli 
data\M005_026.wav	kechürüng bilmeydikenmen men bu yerlik emes 
data\M005_027.wav	tinchliq kinoxanisigha qandaq mangidu 
data\M005_028.wav	beshinchi yol aptobusigha qeyerdin olturghili bolidu 
data\M005_029.wav	bu aptobus sheher merkizidin ötemdu 
data\M005_030.wav	yaq chüshmeymen 
data\M005_031.wav	uning motsiklit we musabiqe wélisipiti bar 
data\M005_032.wav	béletni aldin awanisqa sétish orni qeyerde 
data\M005_033.wav	méning üstünki kariwat astinqi kariwat otturidiki kariwat iken 
data\M005_034.wav	poyiz kütüsh öyining yénidik yük taqlarni toshushqa ötküzüsh ornida béjiridu 
data\M005_035.wav	men hammaldin birni tapsam bolatti 
data\M005_036.wav	ayropilanning uchushigha yene qanchilik waqit bar 
data\M005_037.wav	paraxotimizning lenggiri qachan tartilidu 
data\M005_038.wav	paraxot porttin ayrildi 
data\M005_039.wav	bizning paraxotimiz bu portta toxtamdu 
data\M005_040.wav	men künlük yataq heqqi ottuz yüendin éship ketmeydighan yataqtin birni almaqchi idi 
data\M005_041.wav	men öyning achquchini yüttürüp qoyuptimen 
data\M005_042.wav	men ete mangmaqchi 
data\M005_043.wav	qorsiqim bekla échip ücheylirim tartiship ketti 
data\M005_044.wav	bügünki chüshlük tamaqta némiler bar’iken 
data\M005_045.wav	bir qutisi yette yüenlik marozhni almaqchi 
data\M005_046.wav	achchiq chüchük shorpa 
data\M005_047.wav	ta’amlar qaynitip dümlep hordap mayda qaqlap pishurilidu 
data\M005_048.wav	alaqe xet atkritka 
data\M005_049.wav	men xelq’araliq xet chekke chaplaydighan markidin birni almaqchi 
data\M005_050.wav	silerde toplaydighan marka barmu 
data\M005_051.wav	men addiy xet konwértidin birni almaqchimen 
data\M005_053.wav	siz qandaq péréwot qilmaqchi pochta péréwoti qilmaqchimu yaki télégraf péréwotimu 
data\M005_054.wav	üch yüen ellik tiyin péréwot heqqi töleysiz 
data\M005_055.wav	bu ankiitni toldurung 
data\M005_056.wav	pouslkini sughurtalandrughili bolamdu 
data\M005_057.wav	bu téléfon yaxshimiken 
data\M005_058.wav	méning téléfon nomurum sekkiz toqquz bir ikki üch töt yette 
data\M005_059.wav	ependi téléfon alsa bolarmu 
data\M005_060.wav	uni chaqirip qoyghili bolarmu 
data\M005_061.wav	chirayingiz tatirangghu körünidu 
data\M005_062.wav	doxturgha körünüp béqing jumung 
data\M005_063.wav	kichik waqtimda zukam bolghan 
data\M005_064.wav	yürek soqushingizni anglap tingshap baqay 
data\M005_065.wav	okul qoydurmisingiz bolmighudek 
data\M005_066.wav	sizge dora we késellik ispati yézip bérey 
data\M005_067.wav	üch kündin kéyin kélip méni izdeng 
data\M005_068.wav	bu yötel toxtitidighan suyuqluq dora bu éghiz chayqaydighan suyuq dora 
data\M005_069.wav	köpchilikning hemmisi sizge salam éytti hem salametlikingizning balduraq eslige kélishini tileshti 
data\M005_070.wav	di’agnoz qoyush we dawalash bölümi we yingne sanjish bölümi ikkinji qewette 
data\M005_071.wav	méngige qan chüshüsh jiddiy xaraktérlik késellik 
data\M005_072.wav	kechürüng men kompiyotir almaqchi 
data\M005_073.wav	men qara qongur sériq renglikni almaqchi 
data\M005_074.wav	siz bu peltoni keysingiz kélemdu 
data\M005_075.wav	taloningiz bilen ashqan pulingizni éling 
data\M005_076.wav	qandaq kitablargha qiziqsiz 
data\M005_077.wav	siz adrésingiz we kitabning ismi yézilghan kartochkini qoyup kéting 
data\M005_079.wav	bu yipeklerning süpiti nahayiti yaxshi 
data\M005_080.wav	némidégen qimmet chaqchaq qiliwatmaydighansiz 
data\M005_081.wav	siz emdi talashmang 
data\M005_082.wav	yaq emdi erzanlitalmaymen 
data\M005_083.wav	xalighiningizni tallang 
data\M005_084.wav	erler köngliki ayalche pelto öre yaqiliq meshut yipliq könglek kalte chapan yopka bar 
data\M005_085.wav	müre yupuq uzun paypaq erenche su üzüsh kiyimi uzun qonchluq ayagh sharpa bar 
data\M005_086.wav	men qarshi terep bilen yéngi mesile üstide muzakirileshmekchi 
data\M006_001.wav	netijide bu oqughuchilarni etrapliq tehlil qilmay ijadiy pikir yürgüzmey dugmatik yadlash qarighularche egishishke ochuqraqi özlükini yoqitish paji’esige élip baridu 
data\M006_002.wav	bu yerde polat beg mir’abdulla beg babaq beg sériq beg mirzadost muhemmet beg mirza’abduraxman beg qatarliq begler bar 
data\M006_003.wav	besh pirsent kaltsiy xlorid suyuqluqigha méwiler chilan’ghanda yaki waku’omluq singdürülüp bir terep qilin’ghanda mayliq neshpüt alma qatarliq méwilerning üshshük apitige uchrishini yenggilletkili bolidu 
data\M006_004.wav	héliqi on derya on urghun déyilidiken ularning ismi ret tertipi boyiche ay’ishliq otinkar buqiz ozqondur tular tardar adar üch tabin qamlabqu ötiken 
data\M006_005.wav	méxanik tipliq uruq chüshürgüch gorizuntal diskiliq uruq chüshürgüch yantu déskiliq uruq chüshürgüch tik oyman chaqliq uruq chüshürgüch qisquchluq we tasmiliq uruq chüshürgüchni öz ichige alidu 
data\M006_006.wav	mawu éwan kroklinkofning öyi boway qirghaqtiki bir öyni körsetti uningdin ötsingiz bélinlégh wolodkin we znowyéflarning öyi 
data\M006_007.wav	dora türliri jehette témitma yagh melhem chépilma talqanlar yeni kohl sotuq zerür nofux tila qatarliqlarni ishlitidu 
data\M006_008.wav	tün nispbi bolghanda es yadi birnewre inisida qalghan yéwgéné chapandin birni yépinchaqlap chiqip baqmaqchi bolup ishikning yochuqidin körün’gen küchlük yoruqluqni körüp qattiq chöchüp ketti 
data\M006_011.wav	bu dölet kücheygen waqitlarda térritoriyisi seddichinni pasil qilip sherqte lyawxéghiche gherbte pamirghiche shimalda bayqal köligiche sozulghan 
data\M006_013.wav	ap’aq ghoja öz waqtida ashu ilimdarlarni öltüriwetmigen bolsa belkim bizning arimizdin niyoton éynishtiyinlar chiqip atom bombisi yasap partlitip dunyani weyran qilghan bolushi mumkin idi 
data\M006_015.wav	ejdadlirimiz burundin altun yipta toqulghan zer kiyim qizil bugha térisi qizil qum shüyyin ipar kürküm gül suxé zirawendi qaramuch biba tash hesel chüchük hesel chong chilan parpa hélile püchük qap tüz dughi sériq mergimush qatarliqlarni ishlitip kelgen 
data\M006_016.wav	bu weqe körülgendin kéyin aptonom rayonimizning ormanchiliq jama’et xewpsizlik tarmaqliri yüksek derijide köngül bölüp altay yawa atlirini aptomobil soqup öltürüsh délolirini yip uchi bilen teminligüchige yigirme ming yüen mukapat bérish usoli qollandi 
data\M006_017.wav	wakaliten sétish dukanliri wakaliten satqan boyumlar we göröxanilar satqan qayturulmaydighan buyumlarda baj tapshurghuchi addiy hésablash usuli boyiche alte pirsentlik baj élish nisbitide qoshulma qimmet béji tapshuridu 
data\M006_018.wav	bu asasliqi métil bénzol démitil bénzol formaldégid qatarliq qozghatquch xaraktérlik organik maddilar we ammiyak karbon töt oksidi qatarliq an’organik birikmilerni öz ichige alidiken 
data\M006_019.wav	u hayatning ular xalimaywatqan tereplirini tétip körüshke mejbur qiliniwatqanliqini mollazeydin’ge oxshash minglighan qoghunchi on minglighan déhqanlarning gang qonaq yep omtaq ichip chöllerni köklitip baghu bostan’gha aylandurup insanlar dunyasigha cheksiz bayliqlarni yaritip bériwatqanliqini chüshinip tursimu öz jahilliqigha élip chüshinishni xalimaytti 
data\M006_020.wav	qasim organ gézitide maqale élan qilip bérgébrokéllér piwixansida nutuq sözlep qutratquluq qilghan 
data\M006_021.wav	eynektek sidam bash zhung arghamchigha oxshaydighan qash bir bagh bédidek saqal üstelning yériqidek éghiz sapsériq hinggayghan ikki chish köründi 
data\M006_022.wav	gerche men séni yaqturup qalghan sanga ümüd baghlighan sanga özümni béghishlashni qarar qilghan bolsammu mehbubengning mewjutluqi méni cheklep turuptu éyte közümni yumupla bu taghqa üssem bolamdu 
data\M006_023.wav	shah mexsut wangning béyjingdiki qumul sariyi ning orni béyjing shünwomin ichidiki teypingxu shixuma kochisida idi 
data\M006_024.wav	uyghur tébabet xadimlirini bashlap langru téghining métir sunseldüy betnish sunus chambush pusha qatarliq jaylirigha chiqip atmish xildin artuq ot chöp doridin bir yüz on ikki taghar yighip kélip yerlik dorilarni keng kölemde ishlitishke töhpe qoshqan 
data\M007_001.wav	éniqlishiche bir ming toqquz yüz toqseninchi yilidin ikki minginchi yilighiche shügojyen jyangsu ölkisi yenchéng sheherlik partkomning shujisi jyangsu ölkilik partkom da’imiy komitétining ezasi teshkilat bölümining bashliqi wezipisini ötigende wezipisidiki qulayliqidin paydilinip jyangsu xualyang guruhining diréktori jangjunglyang jyangsu ölkilik qatnash nazaritining naziri jangshyayüen jyangsu yöda guruhi cheklik shirkiti mudirining re’isi xuyulin jyangsu ölkisi liyang shehiri ashliq sétish sétiwélish shirkitining dériktori tawxungjün jyangsu ölkisi chüenning nahiyisining mu’awin hakimi wangli qatarliqlarni menpe’etke érishtürüsh bedilige ulardin nechche milyon yüen xelq puli nechche ming amérika dolliri para alghan délo pash bolghandin kéyin haram pulning hemmisi qayturup kélin’gen 
data\M007_002.wav	bu urushta junggoning duch kelgini teywenni qayturwalalmasliq emes belki shinjang shizang ichki mongghuldin ayrilip qélish chünki junggu alliburun teywen rehberlirige peqet junggu teywen dep qollansanglar biz silerge dexli qilmaymiz pütün herbi siyasi hoquq öz qolunglarda dep bayanat élan qildi 
data\M007_003.wav	men konéfqa ikki tanka guruppiwoy armiyisini bérlin’gha jenub tereptin hujum qildurushni buyrumaqchi boluwatimen 
data\M007_004.wav	düshmen awwal neyze uridu sen miltiq neyzisi bilen kökrikingge kéliwatqan neyzini küchep urup singayan ketküzisen düshmen qiysiyidu 
data\M007_005.wav	gérmaniye armiyisidin marshal kéytél déngiz armiye admérali fréd burg we hawa armiye général polkowniki stopmpufmu en’gliye ofitsérlirining himayisi astida frosénébrgdin ayropilan bilen bérlin’gha keldi 
data\M007_006.wav	medeniyettiki bir tereplimilik toghrisida aptor bezi idé’alizm yaki shexsiy hökümetsizlik mutepekkurlirini bolupmu o’ir nitsi dégendek ademlerni maqullash pozitsiyisi bilen bahalimighan 
data\M007_007.wav	bu méning eyni waqtimgha oxshash iradilik yigitken dep oylap uninggha xewp xeterge qarimay bir munche meblegh sélip mexsus üzüm soyghuch yasap sétish shirkitini qurdi 
data\M007_008.wav	bu eldin ésil at éshek shir aq pil tögiqush tuxumi ünche merwayit eynek showpu derixi kehriwa mesr sérdolik kiristal pipi xoruj lüténg qizil yaqut almas altun kümüsh jez mis tömür sinik kimxap shayi kosara tékmet xuna warnaka sendel derixi qatarliqlar chiqidu 
data\M007_009.wav	muhemmed eleyhissalamning keynidikiler nyuton eysa’eleyhissalam kungzi pal seylun kolombu éynishtéyn markis pastér galliy arstotil lénin musa eleyhissalam chin shixuang awghust maw zédung chinggizxan éwklid martén lyotér kopérnik wat impérator iskender washin’gton qatarliqlardur 
data\M007_010.wav	chünki yapon jahan’girliki bir ming toqquz yüz ottuz birinchi yil on sekkizinchi séntebirde junggoning sherq shimaldiki üch ölkisini bésiwalghandin kéyin tajawuzchiliq pilanini téximu kéngeytip bir ming toqquz yüz ottuz yettinchi yil yettinchi iyul küni béyjing shehirining gherbiy jenubidiki luguchyaw köwrükige hujum qildi 
data\M007_011.wav	ural chüchükbuyining asasliq ximiyilik terkibliri tritrpit türidikiler we flawon türidikiler bashqa terkiblerdin yene bi’ologiyilik ishqar poli saxarid kumarin amino kislata köp türlük mikro miqdardiki éléméntlardur 
data\M007_012.wav	meshreplerde bar ishqi awazi bilen sha’irdin söyünüp kompozitorlargha barikalla éytip naxsha towlawatqan naxshichilarni köz aldimizgha keltüreleymiz 
data\M007_013.wav	bu qilmishlar erzan qolay öy bahasini ijra qilmasliq tawar öy bahasini en’ge aldurush tüzümige boysunmasliq natoghra wasite bilen bahani östüriwélish baha’üstige baha chaplash baha aldamchiliqi qatarliqlardin ibaret iken 
data\M007_014.wav	junggu ma’arip ishliri ministiri bir wekiller ömiki ewetip amérikining bashlan’ghuch ma’aripigha qarita ziyarette bolghan hemde döletke qaytip kelgendin kéyin ming xetlik doklat yazghan 
data\M007_015.wav	yigirme üchinchi awghust qirghizistanning quruqluq déngiz hawa armiye qisimliri kolléktip xewpsizlik shertnamisi teshkilati ramkisida qazaqistanda chégra ikki ming alte namliq keng kölemlik manéwir ötküzüp ottura asiya rayonida künséri qutrawatqan ékstirmistlargha qandaq taqabil turushni meshiq qildi 
data\M007_016.wav	hemmimizge melumki ulugh alimiz insiklopdik péshwasi tibabet alimi we ikkinchi fagur dep dunya ilim ehlilirini hang tang qaldurghan bizning ulugh yeni uyghurlarning shereplik pen tejellisidur tejelli chaqnap turghan nur digen menide 
data\M007_017.wav	hemmidin burun yawropa jughrapiye sahesidiki nopuzluq erbab bérlin uniwérsitétining proféssori férdinat won zhéwalskining lopnur köli heqqidiki bayqishigha bolghan gumanini otturigha qoydi 
data\M008_002.wav	aklit bir qizning qolini muweppeqiyetlik opratsiye qilip saqaytip hindistandiki meshhur shexske aylan’ghan 
data\M008_003.wav	öpke tubérkulyuz késilige giriptar bolghan kishilerning ténide énérgiyining xorishi téz bolidu 
data\M008_005.wav	men eqil yéshigha qedem qoyghinimdin kéyin heq tebi’iyitimige bexshende qilghan gharayibchanliq estayidilliq we mushkülatchiliq rohining türtkisi bilen türkiy til üstide mulahize yürgüzüshni lazim taptim 
data\M008_006.wav	harwikesh xuddi bir drammining rézhissoridek zeytunege eqil ögetmekte idi 
data\M008_007.wav	bu kölde birer béliq sudin shungghup chiqmaydiken keslenchükler quyash nurida issiqdimaydiken 
data\M008_008.wav	aka uka buddistlar nuqti reshid we choqti reshidler ku’énlun taghlirigha chékinip özlirini öltürüwaldi 
data\M008_009.wav	bordashning ottura mezgilige kelgende muwapiq miqdarda xuruchlarni qoshup bérish lazim 
data\M008_011.wav	ortaq bolghanliqi seweblik her birsining ayrim bir jüz’iy hésablan’ghanliqi üchün her bir sözde ikkige bölün’gen we her birsining her ikki juz’i zatining asasini teshkil qilghan bolatti 
data\M008_012.wav	danisnning chong kichiklikini shtan’génsrkol bilen ölcheshke yaki töshükning dé’amétiri oxshash bolmighan eglek we soqichaq töshüklük eglek bilen ölcheshke bolidu 
data\M008_013.wav	memliketlik xelq qurultiyi wekili rugaw sheherlik komitétning shujisi chénxüyjöen töt muxbirning ziyaritini qobul qilghanda mundaq deydu zunglining doklati heqiqetni emeliyettin chiqish qilghan bolup énérgiyini téjesh serpiyatni töwenlitish nishanining emelge ashmighanliqini qilchilikmu yoshurmidi bu hökümitimizning emeliyetchil mes’uliyetchan hökümet ikenlikidin dérek béridu 
data\M008_014.wav	zunun qadir tarbaghatay wilayitining dörbiljin nahiyiside kembeghel a’ilide dunyagha kelgen uning baliliq we ösmürlük dewri iqtisadiy jehette gumran bolushqa turmush jehette namratlishishqa yüzlen’gen uyghur yézilirida ötken 
data\M008_015.wav	lyang chichaw gherbtiki monnéski qatarliq kishilerning qanun bilen idare qilish telimatidin paydilinip qanun bilen idare qilish mesliki bügünki künde bizni qutquzidighan birdinbir mesle dep tekitligen 
